seed_id,candidate_label,variant,candidate_id,candidate_source,category,summary,headline,clickbait_penalty,local_final_score,llm_overall,persona,persona_description,trust,engagement,clarity,audience_fit,overall,rationale,persona_ranking,persona_best_candidate,is_persona_best,consensus_ranking,consensus_best_candidate,is_consensus_best,judge_model,judge_error
56,c3,agentic_selected,agentic_selected,agentic_selector_v3,news,"A Gilroy mother suspected of drowning her 2-year-old daughter told a dispatcher she ""just snapped"" as her child gave her ""a hard time,"" according to a court document.",Court Document Reveals Gilroy Mother Struggled Before Drowning Daughter,0.00014788499,6.116145,5.0,busy_news_reader,"Skims quickly and rewards clarity, compactness, and immediate usefulness.",3,2,4,2,2,Less clarity and immediate relevance.,"[""c1"", ""c2"", ""c4"", ""c3""]",c1,False,"[""c1"", ""c2"", ""c4"", ""c3""]",c1,False,gpt-4o-mini,
56,c4,generic_sft,generic_sft,generic_sft_generator,news,"A Gilroy mother suspected of drowning her 2-year-old daughter told a dispatcher she ""just snapped"" as her child gave her ""a hard time,"" according to a court document.","Gilroy mother accused of drowning 2-year-old daughter tells dispatcher she ""just snapped""",0.47730213,4.700578,5.0,busy_news_reader,"Skims quickly and rewards clarity, compactness, and immediate usefulness.",4,3,5,4,4,Very clear and informative.,"[""c1"", ""c2"", ""c4"", ""c3""]",c1,False,"[""c1"", ""c2"", ""c4"", ""c3""]",c1,False,gpt-4o-mini,
56,c1,original,original,human_editor,news,"A Gilroy mother suspected of drowning her 2-year-old daughter told a dispatcher she ""just snapped"" as her child gave her ""a hard time,"" according to a court document.",Gilroy mom suspected of killing 2-year-old daughter allegedly told dispatcher she 'just snapped,0.9993616,5.9659405,5.0,editorial_reviewer,"Acts like a newsroom editor, balancing newsworthiness, specificity, style, and faithfulness.",4,3,4,4,4,"Accurate, but could use more specificity.","[""c2"", ""c1"", ""c4"", ""c3""]",c2,False,"[""c1"", ""c2"", ""c4"", ""c3""]",c1,True,gpt-4o-mini,
56,c2,zero_shot,zero_shot,api_zero_shot_generator,news,"A Gilroy mother suspected of drowning her 2-year-old daughter told a dispatcher she ""just snapped"" as her child gave her ""a hard time,"" according to a court document.","Gilroy mother accused of drowning daughter says she ""just snapped"" in dispatcher call",0.012287869,6.5495687,5.0,editorial_reviewer,"Acts like a newsroom editor, balancing newsworthiness, specificity, style, and faithfulness.",4,4,4,4,4,"Balanced coverage, engaging for readers.","[""c2"", ""c1"", ""c4"", ""c3""]",c2,True,"[""c1"", ""c2"", ""c4"", ""c3""]",c1,False,gpt-4o-mini,
56,c3,agentic_selected,agentic_selected,agentic_selector_v3,news,"A Gilroy mother suspected of drowning her 2-year-old daughter told a dispatcher she ""just snapped"" as her child gave her ""a hard time,"" according to a court document.",Court Document Reveals Gilroy Mother Struggled Before Drowning Daughter,0.00014788499,6.116145,5.0,editorial_reviewer,"Acts like a newsroom editor, balancing newsworthiness, specificity, style, and faithfulness.",4,2,3,3,3,Interesting but less focused.,"[""c2"", ""c1"", ""c4"", ""c3""]",c2,False,"[""c1"", ""c2"", ""c4"", ""c3""]",c1,False,gpt-4o-mini,
56,c4,generic_sft,generic_sft,generic_sft_generator,news,"A Gilroy mother suspected of drowning her 2-year-old daughter told a dispatcher she ""just snapped"" as her child gave her ""a hard time,"" according to a court document.","Gilroy mother accused of drowning 2-year-old daughter tells dispatcher she ""just snapped""",0.47730213,4.700578,5.0,editorial_reviewer,"Acts like a newsroom editor, balancing newsworthiness, specificity, style, and faithfulness.",4,3,4,4,4,Good blend of information and clarity.,"[""c2"", ""c1"", ""c4"", ""c3""]",c2,False,"[""c1"", ""c2"", ""c4"", ""c3""]",c1,False,gpt-4o-mini,
57,c1,original,original,human_editor,news,Rep. Debbie Wasserman Schultz (D-Fla.) said she stands by her remarks from earlier this week in which she called acting U.S. Citizenship and Immigration Services (USCIS) Director Ken Cuccinelli a white supremacist.,Debbie Wasserman Schultz defends calling Ken Cuccinelli a white supremacist,0.0026361109,6.4760957,5.0,trust_sensitive_reader,"Prioritizes factual accuracy, non-clickbait wording, and whether the headline feels safe to trust.",5,4,5,5,5,Clear and factual headline.,"[""c1"", ""c2"", ""c3"", ""c4"", ""c5""]",c1,True,"[""c1"", ""c2"", ""c3"", ""c4"", ""c5""]",c1,True,gpt-4o-mini,
57,c2,zero_shot,zero_shot,api_zero_shot_generator,news,Rep. Debbie Wasserman Schultz (D-Fla.) said she stands by her remarks from earlier this week in which she called acting U.S. Citizenship and Immigration Services (USCIS) Director Ken Cuccinelli a white supremacist.,Rep. Debbie Wasserman Schultz Defends Calling USCIS Director Cuccinelli a White Supremacist,0.00021090497,6.509677,5.0,trust_sensitive_reader,"Prioritizes factual accuracy, non-clickbait wording, and whether the headline feels safe to trust.",5,3,5,5,4,Professional but slightly less engaging.,"[""c1"", ""c2"", ""c3"", ""c4"", ""c5""]",c1,False,"[""c1"", ""c2"", ""c3"", ""c4"", ""c5""]",c1,False,gpt-4o-mini,
57,c3,agentic_selected,agentic_selected,agentic_selector_v3,news,Rep. Debbie Wasserman Schultz (D-Fla.) said she stands by her remarks from earlier this week in which she called acting U.S. Citizenship and Immigration Services (USCIS) Director Ken Cuccinelli a white supremacist.,Debbie Wasserman Schultz Stands by Controversial Remarks on Ken Cuccinelli,0.00017617375,6.50821,4.0,trust_sensitive_reader,"Prioritizes factual accuracy, non-clickbait wording, and whether the headline feels safe to trust.",4,4,4,3,3,Controversial wording but less clear.,"[""c1"", ""c2"", ""c3"", ""c4"", ""c5""]",c1,False,"[""c1"", ""c2"", ""c3"", ""c4"", ""c5""]",c1,False,gpt-4o-mini,
57,c4,generic_sft,generic_sft,generic_sft_generator,news,Rep. Debbie Wasserman Schultz (D-Fla.) said she stands by her remarks from earlier this week in which she called acting U.S. Citizenship and Immigration Services (USCIS) Director Ken Cuccinelli a white supremacist.,Rep. Debbie Wasserman Schultz stands by remarks from USCIS Director Ken Cuccinelli,0.00011242874,4.9158196,4.0,trust_sensitive_reader,"Prioritizes factual accuracy, non-clickbait wording, and whether the headline feels safe to trust.",4,2,4,3,2,Less informative about Cuccinelli's role.,"[""c1"", ""c2"", ""c3"", ""c4"", ""c5""]",c1,False,"[""c1"", ""c2"", ""c3"", ""c4"", ""c5""]",c1,False,gpt-4o-mini,
57,c5,specificity_sft,specificity_sft,specificity_sft_generator,news,Rep. Debbie Wasserman Schultz (D-Fla.) said she stands by her remarks from earlier this week in which she called acting U.S. Citizenship and Immigration Services (USCIS) Director Ken Cuccinelli a white supremacist.,Rep. Debbie Wasserman Schultz stands by comments from USCIS Director Ken Cuccinelli,0.00012227528,4.914961,4.0,trust_sensitive_reader,"Prioritizes factual accuracy, non-clickbait wording, and whether the headline feels safe to trust.",4,2,4,3,2,"Same as c4, lacks specific context.","[""c1"", ""c2"", ""c3"", ""c4"", ""c5""]",c1,False,"[""c1"", ""c2"", ""c3"", ""c4"", ""c5""]",c1,False,gpt-4o-mini,
57,c1,original,original,human_editor,news,Rep. Debbie Wasserman Schultz (D-Fla.) said she stands by her remarks from earlier this week in which she called acting U.S. Citizenship and Immigration Services (USCIS) Director Ken Cuccinelli a white supremacist.,Debbie Wasserman Schultz defends calling Ken Cuccinelli a white supremacist,0.0026361109,6.4760957,5.0,growth_reader,Represents user-growth goals: wants a headline that attracts clicks without feeling manipulative.,4,5,5,5,5,Engaging and provocative.,"[""c1"", ""c3"", ""c2"", ""c4"", ""c5""]",c1,True,"[""c1"", ""c2"", ""c3"", ""c4"", ""c5""]",c1,True,gpt-4o-mini,
57,c2,zero_shot,zero_shot,api_zero_shot_generator,news,Rep. Debbie Wasserman Schultz (D-Fla.) said she stands by her remarks from earlier this week in which she called acting U.S. Citizenship and Immigration Services (USCIS) Director Ken Cuccinelli a white supremacist.,Rep. Debbie Wasserman Schultz Defends Calling USCIS Director Cuccinelli a White Supremacist,0.00021090497,6.509677,5.0,growth_reader,Represents user-growth goals: wants a headline that attracts clicks without feeling manipulative.,4,4,5,5,4,"Professional, but less engaging.","[""c1"", ""c3"", ""c2"", ""c4"", ""c5""]",c1,False,"[""c1"", ""c2"", ""c3"", ""c4"", ""c5""]",c1,False,gpt-4o-mini,
57,c3,agentic_selected,agentic_selected,agentic_selector_v3,news,Rep. Debbie Wasserman Schultz (D-Fla.) said she stands by her remarks from earlier this week in which she called acting U.S. Citizenship and Immigration Services (USCIS) Director Ken Cuccinelli a white supremacist.,Debbie Wasserman Schultz Stands by Controversial Remarks on Ken Cuccinelli,0.00017617375,6.50821,4.0,growth_reader,Represents user-growth goals: wants a headline that attracts clicks without feeling manipulative.,3,5,4,4,4,Controversial and engaging.,"[""c1"", ""c3"", ""c2"", ""c4"", ""c5""]",c1,False,"[""c1"", ""c2"", ""c3"", ""c4"", ""c5""]",c1,False,gpt-4o-mini,
57,c4,generic_sft,generic_sft,generic_sft_generator,news,Rep. Debbie Wasserman Schultz (D-Fla.) said she stands by her remarks from earlier this week in which she called acting U.S. Citizenship and Immigration Services (USCIS) Director Ken Cuccinelli a white supremacist.,Rep. Debbie Wasserman Schultz stands by remarks from USCIS Director Ken Cuccinelli,0.00011242874,4.9158196,4.0,growth_reader,Represents user-growth goals: wants a headline that attracts clicks without feeling manipulative.,3,2,4,3,2,Not very engaging.,"[""c1"", ""c3"", ""c2"", ""c4"", ""c5""]",c1,False,"[""c1"", ""c2"", ""c3"", ""c4"", ""c5""]",c1,False,gpt-4o-mini,
57,c5,specificity_sft,specificity_sft,specificity_sft_generator,news,Rep. Debbie Wasserman Schultz (D-Fla.) said she stands by her remarks from earlier this week in which she called acting U.S. Citizenship and Immigration Services (USCIS) Director Ken Cuccinelli a white supremacist.,Rep. Debbie Wasserman Schultz stands by comments from USCIS Director Ken Cuccinelli,0.00012227528,4.914961,4.0,growth_reader,Represents user-growth goals: wants a headline that attracts clicks without feeling manipulative.,3,2,4,3,2,"Similar to c4, lacks engagement.","[""c1"", ""c3"", ""c2"", ""c4"", ""c5""]",c1,False,"[""c1"", ""c2"", ""c3"", ""c4"", ""c5""]",c1,False,gpt-4o-mini,
57,c1,original,original,human_editor,news,Rep. Debbie Wasserman Schultz (D-Fla.) said she stands by her remarks from earlier this week in which she called acting U.S. Citizenship and Immigration Services (USCIS) Director Ken Cuccinelli a white supremacist.,Debbie Wasserman Schultz defends calling Ken Cuccinelli a white supremacist,0.0026361109,6.4760957,5.0,busy_news_reader,"Skims quickly and rewards clarity, compactness, and immediate usefulness.",5,4,5,5,5,Clear and to the point.,"[""c1"", ""c2"", ""c3"", ""c4"", ""c5""]",c1,True,"[""c1"", ""c2"", ""c3"", ""c4"", ""c5""]",c1,True,gpt-4o-mini,
57,c2,zero_shot,zero_shot,api_zero_shot_generator,news,Rep. Debbie Wasserman Schultz (D-Fla.) said she stands by her remarks from earlier this week in which she called acting U.S. Citizenship and Immigration Services (USCIS) Director Ken Cuccinelli a white supremacist.,Rep. Debbie Wasserman Schultz Defends Calling USCIS Director Cuccinelli a White Supremacist,0.00021090497,6.509677,5.0,busy_news_reader,"Skims quickly and rewards clarity, compactness, and immediate usefulness.",5,3,4,5,4,"More formal, slightly less concise.","[""c1"", ""c2"", ""c3"", ""c4"", ""c5""]",c1,False,"[""c1"", ""c2"", ""c3"", ""c4"", ""c5""]",c1,False,gpt-4o-mini,
57,c3,agentic_selected,agentic_selected,agentic_selector_v3,news,Rep. Debbie Wasserman Schultz (D-Fla.) said she stands by her remarks from earlier this week in which she called acting U.S. Citizenship and Immigration Services (USCIS) Director Ken Cuccinelli a white supremacist.,Debbie Wasserman Schultz Stands by Controversial Remarks on Ken Cuccinelli,0.00017617375,6.50821,4.0,busy_news_reader,"Skims quickly and rewards clarity, compactness, and immediate usefulness.",4,3,4,4,3,Clear but less succinct.,"[""c1"", ""c2"", ""c3"", ""c4"", ""c5""]",c1,False,"[""c1"", ""c2"", ""c3"", ""c4"", ""c5""]",c1,False,gpt-4o-mini,
57,c4,generic_sft,generic_sft,generic_sft_generator,news,Rep. Debbie Wasserman Schultz (D-Fla.) said she stands by her remarks from earlier this week in which she called acting U.S. Citizenship and Immigration Services (USCIS) Director Ken Cuccinelli a white supremacist.,Rep. Debbie Wasserman Schultz stands by remarks from USCIS Director Ken Cuccinelli,0.00011242874,4.9158196,4.0,busy_news_reader,"Skims quickly and rewards clarity, compactness, and immediate usefulness.",4,2,4,3,2,Less informative.,"[""c1"", ""c2"", ""c3"", ""c4"", ""c5""]",c1,False,"[""c1"", ""c2"", ""c3"", ""c4"", ""c5""]",c1,False,gpt-4o-mini,
57,c5,specificity_sft,specificity_sft,specificity_sft_generator,news,Rep. Debbie Wasserman Schultz (D-Fla.) said she stands by her remarks from earlier this week in which she called acting U.S. Citizenship and Immigration Services (USCIS) Director Ken Cuccinelli a white supremacist.,Rep. Debbie Wasserman Schultz stands by comments from USCIS Director Ken Cuccinelli,0.00012227528,4.914961,4.0,busy_news_reader,"Skims quickly and rewards clarity, compactness, and immediate usefulness.",4,2,4,3,2,Similar to c4.,"[""c1"", ""c2"", ""c3"", ""c4"", ""c5""]",c1,False,"[""c1"", ""c2"", ""c3"", ""c4"", ""c5""]",c1,False,gpt-4o-mini,
57,c1,original,original,human_editor,news,Rep. Debbie Wasserman Schultz (D-Fla.) said she stands by her remarks from earlier this week in which she called acting U.S. Citizenship and Immigration Services (USCIS) Director Ken Cuccinelli a white supremacist.,Debbie Wasserman Schultz defends calling Ken Cuccinelli a white supremacist,0.0026361109,6.4760957,5.0,editorial_reviewer,"Acts like a newsroom editor, balancing newsworthiness, specificity, style, and faithfulness.",5,4,5,5,5,Balanced and informative.,"[""c1"", ""c2"", ""c3"", ""c4"", ""c5""]",c1,True,"[""c1"", ""c2"", ""c3"", ""c4"", ""c5""]",c1,True,gpt-4o-mini,
57,c2,zero_shot,zero_shot,api_zero_shot_generator,news,Rep. Debbie Wasserman Schultz (D-Fla.) said she stands by her remarks from earlier this week in which she called acting U.S. Citizenship and Immigration Services (USCIS) Director Ken Cuccinelli a white supremacist.,Rep. Debbie Wasserman Schultz Defends Calling USCIS Director Cuccinelli a White Supremacist,0.00021090497,6.509677,5.0,editorial_reviewer,"Acts like a newsroom editor, balancing newsworthiness, specificity, style, and faithfulness.",5,3,5,5,4,Strong but lacks engagement.,"[""c1"", ""c2"", ""c3"", ""c4"", ""c5""]",c1,False,"[""c1"", ""c2"", ""c3"", ""c4"", ""c5""]",c1,False,gpt-4o-mini,
57,c3,agentic_selected,agentic_selected,agentic_selector_v3,news,Rep. Debbie Wasserman Schultz (D-Fla.) said she stands by her remarks from earlier this week in which she called acting U.S. Citizenship and Immigration Services (USCIS) Director Ken Cuccinelli a white supremacist.,Debbie Wasserman Schultz Stands by Controversial Remarks on Ken Cuccinelli,0.00017617375,6.50821,4.0,editorial_reviewer,"Acts like a newsroom editor, balancing newsworthiness, specificity, style, and faithfulness.",4,4,4,4,4,Controversial but informative.,"[""c1"", ""c2"", ""c3"", ""c4"", ""c5""]",c1,False,"[""c1"", ""c2"", ""c3"", ""c4"", ""c5""]",c1,False,gpt-4o-mini,
57,c4,generic_sft,generic_sft,generic_sft_generator,news,Rep. Debbie Wasserman Schultz (D-Fla.) said she stands by her remarks from earlier this week in which she called acting U.S. Citizenship and Immigration Services (USCIS) Director Ken Cuccinelli a white supremacist.,Rep. Debbie Wasserman Schultz stands by remarks from USCIS Director Ken Cuccinelli,0.00011242874,4.9158196,4.0,editorial_reviewer,"Acts like a newsroom editor, balancing newsworthiness, specificity, style, and faithfulness.",4,2,4,3,2,Less context about Cuccinelli.,"[""c1"", ""c2"", ""c3"", ""c4"", ""c5""]",c1,False,"[""c1"", ""c2"", ""c3"", ""c4"", ""c5""]",c1,False,gpt-4o-mini,
57,c5,specificity_sft,specificity_sft,specificity_sft_generator,news,Rep. Debbie Wasserman Schultz (D-Fla.) said she stands by her remarks from earlier this week in which she called acting U.S. Citizenship and Immigration Services (USCIS) Director Ken Cuccinelli a white supremacist.,Rep. Debbie Wasserman Schultz stands by comments from USCIS Director Ken Cuccinelli,0.00012227528,4.914961,4.0,editorial_reviewer,"Acts like a newsroom editor, balancing newsworthiness, specificity, style, and faithfulness.",4,2,4,3,2,Similar to c4.,"[""c1"", ""c2"", ""c3"", ""c4"", ""c5""]",c1,False,"[""c1"", ""c2"", ""c3"", ""c4"", ""c5""]",c1,False,gpt-4o-mini,
